id_departement;libelle_de_commune;Latitude;Longitude
91;Saint-Chéron;48,54919758;2,126628204
77;Chalautre-la-Grande;48,54975961;3,446378526
78;Ponthévrard;48,549935;1,908064148
91;Boissy-sous-Saint-Yon;48,55003959;2,212869824
77;Seine-Port;48,55146967;2,554396546
91;Vert-le-Petit;48,55202547;2,365985479
77;Maincy;48,55401569;2,706147814
77;Nangis;48,55463728;3,008838929
77;Vanvillé;48,55473485;3,115505662
77;Maison-Rouge;48,55494284;3,151346046
91;Breux-Jouy;48,55495015;2,160496707
77;Bréau;48,55750237;2,879728602
91;Avrainville;48,55765202;2,244289104
77;La Chapelle-Saint-Sulpice;48,5577473;3,179900304
91;Mennecy;48,55862422;2,43753236
91;Le Coudray-Montceaux;48,55877914;2,487424245
77;Blandy;48,56019912;2,795010808
91;Saint-Yon;48,5610752;2,192435775
77;Provins;48,56330933;3,287567801
77;Vulaines-lès-Provins;48,56361437;3,219518086
77;Moisenay;48,56456215;2,741110828
77;Rubelles;48,5646424;2,68024009
77;Cesson;48,56473466;2,595244767
91;Marolles-en-Hurepoix;48,56497986;2,299206572
91;Saint-Cyr-sous-Dourdan;48,56550614;2,037821097
77;Saint-Ouen-en-Brie;48,56560984;2,919851305
91;Guibeville;48,56718783;2,271702027
77;Bombon;48,5678399;2,867641543
91;Le Val-Saint-Germain;48,56787894;2,081288704
77;Voisenon;48,57017954;2,663758815
77;Saint-Méry;48,57030817;2,837915245
91;Leudeville;48,57072541;2,327742574
77;Vert-Saint-Denis;48,57118065;2,62717331
91;Breuillet;48,57182151;2,165983898
77;Léchelle;48,57202424;3,389317686
77;Saint-Brice;48,57234213;3,334413476
78;Saint-Arnoult-en-Yvelines;48,57252201;1,934638479
91;Ormoy;48,57323572;2,457777987
78;Longvilliers;48,57419401;1,999203438
91;Écharcon;48,57505894;2,400801854
78;Orphin;48,57605923;1,782997405
91;Morsang-sur-Seine;48,57681536;2,500873682
91;Égly;48,57783139;2,221411766
91;Saint-Maurice-Montcouronne;48,57895123;2,120825842
91;La Norville;48,58142253;2,265691279
77;Nandy;48,58212873;2,547828527
77;Grandpuits-Bailly-Carrois;48,58232057;2,975824759
77;Châteaubleau;48,5830851;3,10857327
91;Vert-le-Grand;48,58355932;2,367195161
91;Villabé;48,58577676;2,452002882
77;Saint-Germain-Laxis;48,58627719;2,706371665
77;Vieux-Champagne;48,58713998;3,13821873
77;Fouju;48,58742127;2,765256005
78;Sonchamp;48,58809308;1,868886362
77;Savigny-le-Temple;48,58847858;2,573738613
77;Cucharmoy;48,58931086;3,179118601
91;Arpajon;48,59089216;2,243491176
91;Angervilliers;48,59112029;2,058649041
78;Émancé;48,59124436;1,733901746
77;Rouilly;48,591474;3,288819799
77;Mortery;48,59149905;3,248331572
77;Champeaux;48,59197911;2,811182997
78;Rochefort-en-Yvelines;48,59242801;1,979778231
91;Saintry-sur-Seine;48,59301074;2,494191927
77;La Croix-en-Brie;48,59449426;3,0709399
77;Montereau-sur-le-Jard;48,59631216;2,672435066
91;Lisses;48,59666889;2,424690946
78;Orcemont;48,59685782;1,809552756
77;Mormant;48,59777018;2,882045536
91;Courson-Monteloup;48,5982232;2,141308171
91;Saint-Germain-lès-Arpajon;48,59824446;2,264613685
91;Bruyères-le-Châtel;48,60031546;2,186870415
91;Vaugrigneuse;48,60133428;2,105414884
77;Beauchery-Saint-Martin;48,60222455;3,420811853
91;Brétigny-sur-Orge;48,60251134;2,302162323
77;Crisenoy;48,60325627;2,744696188
91;Corbeil-Essonnes;48,60348093;2,46934079
77;Clos-Fontaine;48,60352796;3,014235934
91;Saint-Pierre-du-Perray;48,60582826;2,516149267
91;Ollainville;48,60630918;2,218881031
91;Le Plessis-Pâté;48,60710657;2,341535436
77;Réau;48,60739314;2,62398597
91;Fontenay-lès-Briis;48,61076318;2,164609558
77;Saint-Just-en-Brie;48,61102764;3,121280702
77;Voulton;48,6116398;3,339761689
91;Bondoufle;48,61404766;2,380025414
91;Leuville-sur-Orge;48,61419173;2,267869166
77;Quiers;48,61423322;2,961598463
77;Louan-Villegruis-Fontaine;48,61456367;3,489151094
77;Andrezel;48,61459673;2,80663235
78;Clairefontaine-en-Yvelines;48,61677418;1,90638036
77;Lissy;48,61810928;2,701508532
78;Bonnelles;48,61818951;2,029629083
91;Forges-les-Bains;48,61986692;2,082954231
77;Aubepierre-Ozouer-le-Repos;48,62027545;2,902875234
91;Courcouronnes;48,62163498;2,412880091
77;Chenoise;48,62210749;3,192187679
77;Champdeuil;48,62221169;2,731231671
78;Saint-Hilarion;48,62249835;1,728615279
78;Bullion;48,62458103;1,98307952
91;Linas;48,62550619;2,251353487
91;Saint-Germain-lès-Corbeil;48,62570669;2,491404681
77;Lieusaint;48,62599102;2,549947327
77;Limoges-Fourches;48,62659162;2,669522954
77;Gastins;48,62678773;3,020211441
91;Briis-sous-Forges;48,62714477;2,130908047
77;Moissy-Cramayel;48,62858515;2,596023105
77;Saint-Hilliers;48,62891464;3,258235527
91;Évry;48,62948317;2,440082445
91;Saint-Michel-sur-Orge;48,6320496;2,311702778
91;Fleury-Mérogis;48,63330487;2,368253088
78;Gazeran;48,63342755;1,777589746
78;Raizeux;48,63561437;1,689069252
77;Guignes;48,63582242;2,800421097
77;Verneuil-l'Étang;48,63708939;2,832324332
77;Yèbles;48,63760605;2,768991308
91;Longpont-sur-Orge;48,64045569;2,28647061
91;Sainte-Geneviève-des-Bois;48,64125238;2,330194179
78;La Celle-les-Bordes;48,64164468;1,944884362
77;Beauvoir;48,64201728;2,863591244
91;Montlhéry;48,64225626;2,268120852
77;Courchamp;48,64252262;3,28982875
77;Rupéreux;48,64260053;3,326810439
77;Courpalay;48,64316479;2,953636599
91;Tigery;48,64449884;2,51906038
91;Ris-Orangis;48,64519392;2,407936318
77;Soignolles-en-Brie;48,64528145;2,708068092
91;Janvry;48,64614488;2,155360928
91;Marcoussis;48,64633219;2,206213937
91;Limours;48,64654323;2,081256637
77;Pécy;48,64670798;3,075075079
91;Pecqueuse;48,64827858;2,036585372
91;Étiolles;48,65012835;2,483310986
77;La Chapelle-Iger;48,65145292;2,992422832
77;Villiers-Saint-Georges;48,65169103;3,407757455
77;Argentières;48,65205847;2,870894889
77;Évry-Grégy-sur-Yerre;48,65360429;2,639694118
78;Hermeray;48,65384292;1,688494712
78;Rambouillet;48,6539052;1,826528719
91;Morsang-sur-Orge;48,65628552;2,350887397
91;Grigny;48,65688961;2,387896479
77;Combs-la-Ville;48,65790863;2,575169163
77;Courtomer;48,65807816;2,896241038
91;Villiers-sur-Orge;48,65841998;2,299501208
77;Solers;48,65938592;2,72669569
91;Soisy-sur-Seine;48,66011639;2,462960116
91;Nozay;48,66065601;2,238143873
91;La Ville-du-Bois;48,6610195;2,26503431
91;Villemoisson-sur-Orge;48,66131077;2,331088791
78;Mittainville;48,66322719;1,635649993
77;Jouy-le-Châtel;48,66428481;3,135072304
77;Ozouer-le-Voulgis;48,66471662;2,776811229
91;Saint-Jean-de-Beauregard;48,66570656;2,171245774
77;Bezalles;48,66681215;3,240247811
77;Augers-en-Brie;48,66683466;3,352401784
77;Chaumes-en-Brie;48,66715449;2,84491274
91;Viry-Châtillon;48,66961689;2,373743576
78;Cernay-la-Ville;48,66963449;1,95970981
78;Vieille-Église-en-Yvelines;48,66974371;1,874798282
91;Quincy-sous-Sénart;48,67033273;2,528374049
77;Champcenest;48,67092077;3,276770236
91;Ballainvilliers;48,67132408;2,289138745
91;Les Molières;48,671525;2,072846918
91;Gometz-la-Ville;48,67234995;2,109615936
77;Les Marêts;48,67251103;3,316599716
91;Épinay-sur-Orge;48,67261811;2,318345861
78;Choisel;48,67393682;2,01450642
91;Gometz-le-Châtel;48,67458347;2,142891374
77;Bernay-Vilbert;48,67528955;2,929521152
91;Boullay-les-Troux;48,67535151;2,048283138
77;Bannost-Villegagnon;48,67538099;3,191906553
77;Boisdon;48,67557361;3,226230119
91;Villejust;48,67773824;2,222942831
91;Draveil;48,67784138;2,421978019
77;Coubert;48,67828579;2,708385909
77;Courquetaine;48,67994686;2,747547813
91;Les Ulis;48,68032148;2,18518955
77;Voinsles;48,68121712;3,01742253
91;Varennes-Jarcy;48,68152269;2,562380312
78;Poigny-la-Forêt;48,68292629;1,75440035
77;Rozay-en-Brie;48,68354738;2,963861644
91;Savigny-sur-Orge;48,68422839;2,348738622
78;Auffargis;48,68429526;1,90243823
77;Grisy-Suisnes;48,68445036;2,676472465
91;Saulx-les-Chartreux;48,68502647;2,266347492
78;Senlisse;48,68541886;1,971743104
91;Épinay-sous-Sénart;48,68715271;2,515772255
91;Boussy-Saint-Antoine;48,68953091;2,533819153
78;La Boissière-École;48,68988838;1,667755182
91;Longjumeau;48,6900488;2,302470567
91;Juvisy-sur-Orge;48,69187893;2,373936826
77;Brie-Comte-Robert;48,69204903;2,614060605
91;Bures-sur-Yvette;48,69299799;2,158386861
91;Montgeron;48,69515318;2,462498818
91;Villebon-sur-Yvette;48,69567744;2,235051551
77;Liverdy-en-Brie;48,69568505;2,780322132
91;Brunoy;48,69643963;2,503947533
77;Montceaux-lès-Provins;48,69654791;3,444463614
78;Le Perray-en-Yvelines;48,69680181;1,843561311
94;Périgny;48,69683596;2,561679404
78;Le Tartre-Gaudran;48,69713872;1,603661131
77;Vaudoy-en-Brie;48,69756092;3,082463403
77;Fontenay-Trésigny;48,69797334;2,862313637
91;Gif-sur-Yvette;48,69882736;2,12788365
91;Orsay;48,7004094;2,187370512
91;Morangis;48,70270389;2,336142966
77;Courtacon;48,70305822;3,290701856
78;Dampierre-en-Yvelines;48,7037164;1,973079411
91;Vigneux-sur-Seine;48,70374454;2,427932038
78;Saint-Rémy-lès-Chevreuse;48,70387376;2,07898925
77;Cerneux;48,7047767;3,34596513
78;La Hauteville;48,70489321;1,627394618
94;Mandres-les-Roses;48,70588802;2,548307416
77;Frétoy;48,70635772;3,202607505
78;Chevreuse;48,70715014;2,037144315
77;Beton-Bazoches;48,70721044;3,24596469
91;Chilly-Mazarin;48,70776631;2,311112233
91;Champlan;48,70835997;2,278153981
91;Athis-Mons;48,70924458;2,386604923
77;Sancy-lès-Provins;48,70959877;3,392883926
77;Châtres;48,71275863;2,815841712
78;Saint-Forget;48,71276688;1,997036396
77;Le Plessis-Feu-Aussoux;48,71308403;3,038987034
77;Presles-en-Brie;48,71322936;2,737248813
77;Dagny;48,71373794;3,165282789
91;Palaiseau;48,71467659;2,228814881
91;Saint-Aubin;48,71496267;2,139531545
77;Servon;48,71505359;2,591642645
91;Yerres;48,71572107;2,492730203
78;Les Essarts-le-Roi;48,71601927;1,895251701
77;Lumigny-Nesles-Ormeaux;48,71958247;2,95371291
78;Grandchamp;48,71975722;1,614290773
91;Crosne;48,72008699;2,463317279
78;Adainville;48,72015358;1,662325118
94;Villecresnes;48,72086925;2,531577414
78;Les Bréviaires;48,72124107;1,816394811
77;Chevry-Cossigny;48,72281502;2,67680478
94;Ablon-sur-Seine;48,72384095;2,421176293
91;Paray-Vieille-Poste;48,72418482;2,359834939
77;Marles-en-Brie;48,72494453;2,888475979
78;Lévis-Saint-Nom;48,72660747;1,935442466
91;Massy;48,72778964;2,275131319
78;Milon-la-Chapelle;48,72846428;2,046618539
91;Villiers-le-Bâcle;48,72880809;2,122147025
91;Wissous;48,729451;2,329032922
78;Saint-Léger-en-Yvelines;48,73002757;1,759920997
77;Leudon-en-Brie;48,73042364;3,268090811
91;Vauhallan;48,7307999;2,19905266
94;Villeneuve-le-Roi;48,73209146;2,410374201
77;Saint-Martin-du-Boschet;48,7323589;3,428801465
78;Condé-sur-Vesgre;48,73249541;1,673727218
77;Touquin;48,73305996;3,028789803
77;Férolles-Attilly;48,73359525;2,638938131
77;Chevru;48,73368048;3,195775026
78;Saint-Lambert;48,73394276;2,00622958
91;Saclay;48,73543394;2,166302131
77;Amillis;48,73555041;3,135342836
94;Santeny;48,73561771;2,576374802
91;Igny;48,73622506;2,224420217
77;Saint-Mars-Vieux-Maisons;48,73820884;3,319750467
78;Châteaufort;48,73900444;2,09509831
94;Marolles-en-Brie;48,73947806;2,554913385
77;Tournan-en-Brie;48,73986582;2,77820567
78;Le Mesnil-Saint-Denis;48,74022506;1,966138359
78;Magny-les-Hameaux;48,74102073;2,05197934
94;Villeneuve-Saint-Georges;48,74138096;2,448998846
94;Orly;48,74293201;2,39468297
77;Les Chapelles-Bourbon;48,74359383;2,836547348
77;Pézarches;48,74410655;2,990136057
94;Limeil-Brévannes;48,74503578;2,489361844
78;Toussus-le-Noble;48,74662723;2,117905634
94;Boissy-Saint-Léger;48,74703599;2,52528049
78;Saint-Rémy-l'Honoré;48,74875078;1,875738058
94;Rungis;48,74948215;2,352818328
77;Gretz-Armainvilliers;48,74953289;2,726235785
77;Lésigny;48,74971823;2,615837753
78;Coignières;48,749767;1,913818703
92;Antony;48,75034126;2,29932681
91;Verrières-le-Buisson;48,75044312;2,251712972
77;Chartronges;48,75136819;3,262564897
94;Valenton;48,7528724;2,461294796
78;Bourdonné;48,75432397;1,653940255
78;Les Mesnuls;48,75454265;1,834361843
78;La Verrière;48,75458621;1,951331093
77;Crèvecoeur-en-Brie;48,7560531;2,907161744
77;La Houssaye-en-Brie;48,75618863;2,867952161
78;Gambaiseuil;48,75654843;1,725273226
91;Bièvres;48,75673511;2,206652071
94;Fresnes;48,7571343;2,326128397
78;Voisins-le-Bretonneux;48,75867765;2,048506918
94;Thiais;48,76078419;2,385377295
77;Lescherolles;48,76086815;3,350447577
77;Beautheil;48,76117238;3,096116147
78;Les Loges-en-Josas;48,76243851;2,139117237
77;Ozoir-la-Ferrière;48,76356124;2,679625082
78;Dannemarie;48,76397074;1,608969657
94;Choisy-le-Roi;48,76431512;2,417425182
77;Saints;48,76437247;3,059225709
77;Choisy-en-Brie;48,76498883;3,213241048
94;Sucy-en-Brie;48,76564566;2,53305608
78;Jouy-en-Josas;48,76616354;2,16266396
77;Hautefeuille;48,7665436;2,963587375
94;Chevilly-Larue;48,766848;2,353066112
92;Châtenay-Malabry;48,76816902;2,262825985
78;Maurepas;48,76983936;1,924040371
77;Mauperthuis;48,77001529;3,038544367
78;Montfort-l'Amaury;48,77134715;1,808945449
78;Buc;48,77183389;2,123942867
78;Guyancourt;48,77307839;2,076052077
94;Bonneuil-sur-Marne;48,77336201;2,487993105
78;Bazoches-sur-Guyonne;48,77384758;1,852424532
77;Marolles-en-Brie;48,77418474;3,16145494
77;Neufmoutiers-en-Brie;48,77423658;2,826021082
94;Noiseau;48,77431547;2,555423754
78;Trappes;48,77500196;1,993440143
94;L'Haÿ-les-Roses;48,77632078;2,337729156
92;Sceaux;48,77681637;2,295294145
77;La Chapelle-Moutils;48,7774367;3,382716182
94;La Queue-en-Brie;48,77758661;2,583855776
78;Élancourt;48,77815965;1,960498985
77;Faremoutiers;48,77837227;3,00021736
78;Gambais;48,779609;1,676517423
78;Montigny-le-Bretonneux;48,77965878;2,029521945
92;Bourg-la-Reine;48,77990736;2,316430108
77;Favières;48,78031987;2,767996219
78;Grosrouvre;48,78032622;1,757225469
92;Le Plessis-Robinson;48,78043836;2,26064286
77;Mortcerf;48,78289386;2,90546823
78;Le Tremblay-sur-Mauldre;48,78349992;1,878022372
94;Créteil;48,78374018;2,454635304
78;Maulette;48,78391195;1,616440191
78;Vélizy-Villacoublay;48,78398582;2,197074855
94;Ormesson-sur-Marne;48,78545627;2,539242143
77;Pontault-Combault;48,78714117;2,61407437
77;La Ferté-Gaucher;48,78817867;3,304230313
94;Vitry-sur-Seine;48,78828283;2,394126805
77;Saint-Martin-des-Champs;48,78834445;3,334270846
77;Saint-Augustin;48,78914496;3,028877331
92;Fontenay-aux-Roses;48,78973013;2,287234936
77;Roissy-en-Brie;48,79008554;2,661224158
78;Jouars-Pontchartrain;48,79045446;1,907842279
78;Mareil-le-Guyon;48,79108837;1,851488762
94;Cachan;48,79161216;2,331533132
77;Chailly-en-Brie;48,79241199;3,133727653
94;Villejuif;48,79285473;2,360061032
77;Jouy-sur-Morin;48,79550345;3,272523208
78;Méré;48,79554709;1,819940518
94;Alfortville;48,79608439;2,421245932
77;Pontcarré;48,79629277;2,707443665
92;Clamart;48,79643068;2,254746529
77;La Celle-sur-Morin;48,79649659;2,971753543
78;Galluis;48,79756231;1,791101536
94;Chennevières-sur-Marne;48,79765029;2,541576301
77;Meilleray;48,79813448;3,417204616
92;Bagneux;48,79832299;2,309899952
78;Houdan;48,79889732;1,596770996
94;Saint-Maur-des-Fossés;48,79906778;2,493864505
78;Viroflay;48,80240407;2,171512911
78;Versailles;48,80256697;2,117892972
78;La Queue-les-Yvelines;48,80278935;1,767440006
92;Châtillon;48,80340918;2,287991319
92;Meudon;48,80372758;2,226962878
78;Bois-d'Arcy;48,80441857;2,019112943
77;Saint-Siméon;48,8045984;3,194334164
94;Arcueil;48,80588036;2,33351025
94;Le Plessis-Trévise;48,80601546;2,576198469
94;Maisons-Alfort;48,80639233;2,438182489
78;Saint-Cyr-l'École;48,80657593;2,06592507
78;Bazainville;48,80732412;1,667490546
92;Chaville;48,80760836;2,192340611
78;Millemont;48,80805835;1,72531898
77;Dammartin-sur-Tigeaux;48,80837827;2,903396723
94;Le Kremlin-Bicêtre;48,8092201;2,356579652
77;Villeneuve-le-Comte;48,81153575;2,838361289
77;Coulommiers;48,81229917;3,091243818
77;Villeneuve-Saint-Denis;48,81245429;2,793288793
77;Saint-Rémy-la-Vanne;48,81254596;3,242040816
78;Plaisir;48,81260823;1,946985157
94;Ivry-sur-Seine;48,81280638;2,387780236
78;Neauphle-le-Château;48,81309974;1,904704127
94;Gentilly;48,81320444;2,344206597
78;Neauphle-le-Vieux;48,8151801;1,85898101
92;Montrouge;48,81530322;2,316489214
77;Croissy-Beaubourg;48,81670926;2,655478698
92;Malakoff;48,8169696;2,296935995
94;Champigny-sur-Marne;48,81725436;2,517098153
78;Fontenay-le-Fleury;48,8177985;2,046623354
77;Pommeuse;48,81787235;3,006132687
94;Saint-Maurice;48,81849214;2,437450134
78;Les Clayes-sous-Bois;48,81864066;1,984059555
77;Guérard;48,81875191;2,951609006
94;Joinville-le-Pont;48,81936832;2,470449778
77;Émerainville;48,81977624;2,608970067
77;Saint-Barthélemy;48,81989344;3,364501575
77;Ferrières-en-Brie;48,82003976;2,707612456
78;Villiers-Saint-Frédéric;48,82017846;1,882508206
78;Boissy-sans-Avoir;48,82104013;1,797537848
92;Sèvres;48,82147651;2,210522974
78;Vicq;48,82148431;1,828436947
92;Vanves;48,82152271;2,287394908
92;Ville-d'Avray;48,82158956;2,177613115
77;Chauffry;48,82188183;3,180997658
94;Charenton-le-Pont;48,8228085;2,407609155
92;Issy-les-Moulineaux;48,82347434;2,264498233
78;Garancières;48,82360412;1,758317991
78;Richebourg;48,82480236;1,634601543
77;Tigeaux;48,82514759;2,898713588
77;Boissy-le-Châtel;48,82538324;3,137051902
94;Villiers-sur-Marne;48,82595862;2,545204833
77;Mouroux;48,82708962;3,050892151
78;Le Chesnay;48,82723977;2,130149082
77;Collégien;48,82733923;2,677447225
77;Montolivet;48,82796325;3,431592505
75;Paris 13e Arrondissement;48,82871768;2,362468229
75;Paris 14e Arrondissement;48,82899321;2,327100883
92;Marnes-la-Coquette;48,83027126;2,166472617
77;Bussy-Saint-Georges;48,83082693;2,722501424
77;Jossigny;48,83110076;2,763234027
78;Villepreux;48,83114501;2,013090857
78;Béhoust;48,83240018;1,724237487
78;Rocquencourt;48,83271866;2,104422271
78;Gressey;48,83284709;1,60339391
78;Saint-Germain-de-la-Grange;48,83307318;1,902354582
78;Tacoignières;48,8331354;1,665230677
78;Rennemoulin;48,83324839;2,042294628
77;Lognes;48,8332806;2,633463632
75;Paris 12e Arrondissement;48,83515623;2,419807035
77;Montenils;48,83529419;3,478423444
93;Noisy-le-Grand;48,83618254;2,564437368
92;Boulogne-Billancourt;48,83658431;2,239135991
94;Nogent-sur-Marne;48,83666347;2,481667415
78;Bailly;48,83668969;2,080678096
78;Orgerus;48,83797117;1,696202363
94;Bry-sur-Marne;48,83840957;2,523196576
78;Auteuil;48,83949119;1,81898837
75;Paris 15e Arrondissement;48,84015542;2,293559372
77;Voulangis;48,84031218;2,889716286
92;Vaucresson;48,84105159;2,160264552
77;Bellot;48,84168587;3,324017772
94;Le Perreux-sur-Marne;48,84239524;2,504068486
94;Saint-Mandé;48,84244024;2,419219109
92;Saint-Cloud;48,8428741;2,208645703
77;Bailly-Romainvilliers;48,84342849;2,816658281
77;Saint-Léger;48,84358888;3,271234085
78;Autouillet;48,84393076;1,797002075
78;Thiverval-Grignon;48,84426975;1,933871589
75;Paris 5e Arrondissement;48,84450866;2,349859386
77;Serris;48,84479028;2,787548661
92;Garches;48,84501135;2,186650078
77;Saint-Denis-lès-Rebais;48,84508749;3,199324664
77;Noisiel;48,84609265;2,619971004
78;Saulx-Marchais;48,84617539;1,836248825
77;Bussy-Saint-Martin;48,8462454;2,679004069
78;Noisy-le-Roi;48,84651545;2,054791105
78;La Celle-Saint-Cloud;48,84694871;2,135191262
94;Vincennes;48,8473732;2,437986507
77;Champs-sur-Marne;48,84833117;2,596103255
78;Chavenay;48,84835735;1,982880045
77;Aulnoy;48,84886705;3,089409302
75;Paris 6e Arrondissement;48,84896809;2,332670899
77;Villiers-sur-Morin;48,84908847;2,86879136
77;Saint-Germain-sous-Doue;48,85110273;3,138942036
94;Fontenay-sous-Bois;48,85110464;2,473954098
77;Guermantes;48,85142077;2,712465655
77;Montdauphin;48,8526076;3,419485492
77;Giremoutiers;48,85304056;3,033261518
77;Torcy;48,85325535;2,651232274
77;Coutevroult;48,85330917;2,84809971
78;Villiers-le-Mahieu;48,85333725;1,773799726
75;Paris 4e Arrondissement;48,85422828;2,357361938
78;Beynes;48,85444441;1,869890175
78;Orvilliers;48,8548104;1,642521002
78;Flexanville;48,85510844;1,743120327
75;Paris 7e Arrondissement;48,8560826;2,312438688
77;Crécy-la-Chapelle;48,85674461;2,933311537
77;Conches-sur-Gondoire;48,8575681;2,719232468
77;Chanteloup-en-Brie;48,8577766;2,740393916
77;Rebais;48,857969;3,232867977
77;Gouvernes;48,85846919;2,694643605
78;Boissets;48,85873179;1,587683095
77;Maisoncelles-en-Brie;48,85893763;2,993808752
78;Louveciennes;48,85901882;2,11364039
78;Prunay-le-Temple;48,85928981;1,671301147
75;Paris 11e Arrondissement;48,8594155;2,37874106
75;Paris 16e Arrondissement;48,86039876;2,262099559
93;Gournay-sur-Marne;48,86058179;2,575433138
93;Neuilly-sur-Marne;48,86245786;2,540002888
75;Paris 1er Arrondissement;48,86263049;2,336293447
75;Paris 3e Arrondissement;48,86305413;2,359361059
75;Paris 20e Arrondissement;48,86318678;2,400819827
93;Montreuil;48,86331751;2,448162119
78;Saint-Nom-la-Bretèche;48,86340501;2,01915428
78;Bougival;48,86359864;2,137607078
78;Davron;48,8636419;1,947490937
77;Saint-Thibault-des-Vignes;48,86370306;2,675768108
78;Osmoy;48,86400211;1,717105282
78;Civry-la-Forêt;48,86420061;1,616829388
78;Marcq;48,86423106;1,823820857
93;Neuilly-Plaisance;48,86432879;2,510402499
78;Marly-le-Roi;48,86500745;2,091250043
77;Magny-le-Hongre;48,86682728;2,814422748
78;L'Étang-la-Ville;48,86741161;2,060487544
75;Paris 2e Arrondissement;48,86790338;2,344107167
77;Montévrain;48,86829189;2,749596818
93;Bagnolet;48,86908363;2,422740967
92;Rueil-Malmaison;48,86918974;2,177340632
77;Vaires-sur-Marne;48,86978121;2,635659528
92;Suresnes;48,86984791;2,219655176
77;Chessy;48,8723311;2,770399647
78;Thoiry;48,8724624;1,797800621
75;Paris 8e Arrondissement;48,87252727;2,31258256
77;Lagny-sur-Marne;48,87307019;2,709780813
77;Villeneuve-sur-Bellot;48,87317349;3,333243277
77;Doue;48,87418851;3,168665383
93;Rosny-sous-Bois;48,87457638;2,486340459
77;Saint-Germain-sur-Morin;48,87525807;2,84028985
77;Sablonnières;48,87585264;3,293428479
75;Paris 10e Arrondissement;48,87602856;2,361112905
75;Paris 9e Arrondissement;48,87689616;2,337460241
78;Saint-Martin-des-Champs;48,87789293;1,719167611
78;Tilly;48,87797651;1,575009693
78;Mulcent;48,87841236;1,652092058
77;Verdelot;48,87852552;3,365212597
78;Croissy-sur-Seine;48,87878256;2,135411646
77;La Trétoire;48,8788972;3,246494898
77;Bouleurs;48,87907142;2,90787921
77;Sancy;48,87916746;2,961085116
78;Feucherolles;48,88008807;1,97983778
78;Montainville;48,8802024;1,852464524
78;Le Port-Marly;48,88047598;2,109039474
78;Mareil-Marly;48,88078365;2,076683559
78;Goupillières;48,88111631;1,76679869
77;Couilly-Pont-aux-Dames;48,88166984;2,865340003
93;Les Lilas;48,88192089;2,419667821
93;Gagny;48,88207631;2,544948476
78;Crespières;48,88220216;1,921122695
92;Puteaux;48,8837095;2,238341783
77;Chelles;48,88396297;2,596864486
77;La Haute-Maison;48,8841265;3,005691842
93;Le Pré-Saint-Gervais;48,88467349;2,40542233
93;Villemomble;48,884837;2,50893406
93;Romainville;48,8852119;2,437678842
78;Fourqueux;48,8853336;2,055629385
92;Neuilly-sur-Seine;48,88537197;2,266425847
77;Coupvray;48,88554983;2,793492187
77;Montry;48,88593156;2,823197778
77;Pomponne;48,88672215;2,674876621
75;Paris 19e Arrondissement;48,88686862;2,384694328
75;Paris 17e Arrondissement;48,88733717;2,307485559
78;Septeuil;48,8882004;1,684592186
78;Andelu;48,88822828;1,811077733
78;Mareil-sur-Mauldre;48,88860679;1,875281294
77;Brou-sur-Chantereine;48,89016165;2,639898597
93;Noisy-le-Sec;48,89132246;2,459136474
78;Montchauvet;48,89167047;1,626814974
77;Thorigny-sur-Marne;48,891898;2,712370343
77;Coulommes;48,89191049;2,929425344
75;Paris 18e Arrondissement;48,89273507;2,348711934
78;Flins-Neuve-Église;48,89274737;1,576632993
78;Le Pecq;48,89361705;2,105036359
78;Le Vésinet;48,89386406;2,13039312
77;Dampmart;48,89436263;2,745982809
92;Levallois-Perret;48,89507167;2,286882681
78;Hargeville;48,8952161;1,746146654
77;Chalifert;48,89526456;2,77324025
78;Courgent;48,89571685;1,659413235
78;Chambourcy;48,89605928;2,033215652
92;Nanterre;48,89607013;2,206713464
78;Chatou;48,89655746;2,153934583
77;Boitron;48,89658686;3,261883552
93;Le Raincy;48,89674476;2,51973664
77;Pierre-Levée;48,89738651;3,036723676
93;Montfermeil;48,89826167;2,567143548
93;Pantin;48,89830939;2,408721475
92;Courbevoie;48,89845048;2,255705873
77;Condé-Sainte-Libiaire;48,89858828;2,836399127
77;Vaucourtois;48,89883827;2,956942059
77;Quincy-Voisins;48,89939023;2,877465381
77;Esbly;48,90056364;2,812388451
78;Aigremont;48,90083805;2,015363061
77;Orly-sur-Morin;48,9011407;3,226584966
93;Bondy;48,90232345;2,483727694
77;Jouarre;48,90254101;3,112805325
78;Herbeville;48,90260443;1,890204141
92;Clichy;48,90353591;2,305752305
77;Hondevilliers;48,9036038;3,311902329
77;Carnetin;48,90421864;2,699398558
78;Mondreville;48,9042583;1,557870169
78;Jumeauville;48,90660836;1,783987757
92;La Garenne-Colombes;48,90675771;2,244646041
77;Saint-Ouen-sur-Morin;48,90682617;3,201905424
93;Clichy-sous-Bois;48,90762851;2,546202227
93;Bobigny;48,90768824;2,438639827
78;Maule;48,90785486;1,839595345
93;Les Pavillons-sous-Bois;48,90820603;2,502974483
93;Saint-Ouen;48,90980658;2,332570422
78;Arnouville-lès-Mantes;48,91100689;1,720439993
78;Rosay;48,91131059;1,683959146
78;Dammartin-en-Serve;48,9114066;1,617812901
77;Villevaudé;48,91178011;2,662248073
77;Saint-Cyr-sur-Morin;48,91192882;3,17472722
78;Carrières-sur-Seine;48,91193351;2,178382353
